19457,1336,1050,1145
19458,3375,308,347
19459,3140,319,454
19460,1400,495,606
19461,2064,302,390
19462,1176,532,638
19463,2646,685,716
19464,659,662,775
19465,2289,266,313
19466,3504,763,861
19467,221,499,532
19468,263,544,590
19469,1788,1118,1232
19470,1737,690,744
19471,1861,292,422
19472,3095,31,139
19473,2801,376,489
19474,838,774,866
19475,3266,117,171
19476,3375,59,176
19477,1254,2,86
19478,2755,990,1112
19479,1047,118,221
19480,3648,1239,1280
19481,3892,1094,1211
19482,1399,142,200
19483,2853,564,624
19484,94,1186,1229
19485,2647,612,678
19486,1913,773,884
19487,4031,482,584
19488,1214,630,742
19489,165,490,613
19490,2285,1103,1179
19491,3721,1073,1191
19492,1682,346,458
19493,2067,442,510
19494,3783,537,650
19495,1817,403,479
19496,2628,544,613
19497,2563,90,194
19498,3012,1038,1075
19499,865,298,339
19500,1884,2,42
19501,3036,117,225
19502,3165,706,796
19503,635,979,1048
19504,2633,981,1120
19505,3683,273,395
19506,243,804,840
19507,1403,324,389
19508,3033,628,680
19509,1453,317,415
19510,436,935,985
19511,3206,26,95
19512,4000,20,78
19513,3981,1082,1153
19514,648,433,571
19515,146,776,866
19516,3024,796,828
19517,3740,420,518
19518,1327,1010,1098
19519,1499,26,137
19520,1818,1172,1251
19521,2509,1197,1261
19522,2275,590,677
19523,610,245,326
19524,1428,355,421
19525,1585,758,831
19526,2742,553,670
19527,1448,1125,1214
19528,2771,699,770
19529,633,236,313
19530,3681,356,448
19531,2367,1024,1064
19532,3022,1072,1140
19533,3240,197,313
19534,1337,356,465
19535,1315,194,326
19536,3966,1266,1336
19537,3657,297,372
19538,1704,199,307
19539,2421,887,952
19540,3004,233,301
19541,3457,174,282
19542,3538,245,353
19543,2793,184,305
19544,937,409,544
19545,3439,307,382
19546,2870,1033,1120
19547,626,192,234
19548,1344,810,890
19549,3256,1228,1319
19550,1328,1252,1308
19551,954,652,725
19552,3504,994,1133
19553,264,341,374
19554,1914,1038,1123
19555,354,524,583
19556,3101,1161,1199
19557,1953,960,1047
19558,1998,805,943
19559,3687,355,387
19560,515,305,372
19561,1579,298,404
19562,2572,168,294
19563,1789,1018,1048
19564,1633,815,942
19565,2939,887,953
19566,1463,846,979
19567,1744,282,343
19568,2219,406,493
19569,3749,614,739
19570,3584,15,113
19571,3256,400,525
19572,2438,1103,1180
19573,3131,87,141
19574,3942,686,736
19575,2813,886,1013
19576,3110,314,421
19577,457,578,662
19578,556,934,1009
19579,2914,755,886
19580,884,394,459
19581,3836,69,172
19582,2052,632,667
19583,1006,1049,1131
19584,373,963,1010
19585,2628,109,184
19586,2282,1076,1125
19587,3947,520,651
19588,1332,982,1091
19589,2415,517,651
19590,2294,832,909
19591,2289,771,809
19592,2788,1002,1066
19593,3432,84,216
19594,3100,1139,1236
19595,1619,1239,1322
19596,1698,778,832
19597,2559,463,575
19598,2774,905,1006
19599,3707,659,690
19600,1167,46,147
19601,1746,986,1085
19602,1254,1250,1387
19603,3780,1270,1329
19604,3298,1270,1306
19605,620,1088,1210
19606,671,798,869
19607,2132,1211,1288
19608,2354,305,436
19609,2744,1081,1144
19610,852,45,123
19611,775,695,736
19612,2332,150,215
19613,2469,63,184
19614,320,945,1050
19615,3055,204,269
19616,2319,207,319
19617,1660,656,774
19618,1851,58,88
19619,1512,1245,1383
19620,543,124,186
19621,1243,17,147
19622,651,818,956
19623,3719,121,203
19624,3737,1130,1162
19625,522,51,108
19626,3530,191,294
19627,2457,402,531
19628,2508,405,518
19629,2409,871,940
19630,341,841,877
19631,1524,635,766
19632,1790,1152,1251
19633,1523,131,232
19634,1585,931,969
19635,2837,299,367
19636,1751,1044,1075
19637,2679,516,586
19638,3779,955,1039
19639,1718,1066,1201
19640,1029,494,606
19641,2605,813,890
19642,2749,302,369
19643,2198,682,798
19644,1823,996,1055
19645,812,957,1057
19646,620,1218,1258
19647,1066,217,332
19648,3662,875,955
19649,1497,1097,1153
19650,772,789,835
19651,3008,385,514
19652,2635,443,541
19653,186,503,592
19654,3419,1019,1107
19655,1251,627,741
19656,184,48,103
19657,3139,62,138
19658,1713,391,446
19659,2550,20,73
19660,3098,431,525
19661,3881,16,101
19662,2342,1058,1130
19663,481,229,353
19664,2679,1210,1270
19665,635,953,1051
19666,1510,1020,1131
19667,3644,1237,1347
19668,550,88,152
19669,2282,117,214
19670,1035,520,558
19671,484,999,1055
19672,522,3,108
19673,2990,128,167
19674,53,136,200
19675,874,1163,1265
19676,3979,636,680
19677,709,139,251
19678,3033,1138,1274
19679,2853,702,817
19680,1606,517,596
19681,3116,83,171
19682,1722,1283,1397
19683,930,46,173
19684,1233,325,447
19685,1350,81,159
19686,3268,1140,1239
19687,1878,147,235
19688,943,127,247
19689,3243,582,706
19690,1453,241,370
19691,2178,998,1130
19692,1618,289,401
19693,745,473,522
19694,3543,598,639
19695,3765,869,966
19696,471,554,650
19697,3447,1256,1367
19698,1421,453,511
19699,2505,1125,1209
19700,1189,457,487
19701,3070,1111,1158
19702,2917,387,477
19703,2822,1220,1264
19704,1638,1272,1409
19705,2445,247,340
19706,3145,941,1072
19707,1790,971,1019
19708,807,927,1011
19709,3569,157,288
19710,2081,728,794
19711,1305,432,532
19712,110,369,488
19713,3345,937,988
19714,2079,506,563
19715,2064,1023,1135
19716,2597,651,773
19717,3204,491,594
19718,3262,239,374
19719,2661,368,471
19720,2176,722,823
19721,2009,393,527
19722,3836,469,505
19723,1095,827,917
19724,3315,432,491
19725,331,512,616
19726,1293,581,657
19727,3896,1153,1227
19728,3954,777,832
19729,3537,267,346
19730,1399,773,903
19731,1071,249,376
19732,3446,401,454
19733,306,651,783
19734,1391,153,291
19735,1622,646,694
19736,2527,119,154
19737,3589,211,310
19738,1718,1135,1200
19739,1927,952,1047
19740,2257,316,383
19741,2312,777,861
19742,3482,414,513
19743,377,1013,1087
19744,2988,232,341
19745,2706,1267,1345
19746,2179,436,488
19747,2183,267,371
19748,1614,161,278
19749,2935,1192,1282
19750,3983,149,206
19751,3442,1071,1107
19752,2263,1089,1160
19753,2595,1243,1326
19754,1991,489,593
19755,1726,1236,1285
19756,2213,1241,1299
19757,1226,1147,1257
19758,3105,268,402
19759,1340,161,229
19760,1252,723,862
19761,3942,313,436
19762,1566,657,751
19763,454,324,399
19764,1179,991,1040
19765,2201,622,746
19766,1625,176,228
19767,3335,1251,1368
19768,2778,524,616
19769,1551,1295,1326
19770,460,615,715
19771,574,595,696
19772,2130,1272,1343
19773,1423,421,522
19774,1693,905,985
19775,2180,791,860
19776,3859,1294,1332
19777,90,318,366
19778,1027,464,539
19779,3142,283,334
19780,1932,547,610
19781,3834,417,502
19782,1252,6,64
19783,527,1251,1373
19784,2609,258,341
19785,1392,240,275
19786,85,130,257
19787,1222,1143,1215
19788,1837,655,760
19789,1194,797,907
19790,1912,765,824
19791,1639,227,322
19792,1288,389,424
19793,2215,662,714
19794,3110,47,153
19795,2224,991,1074
19796,3199,1298,1342
19797,1829,1006,1118
19798,793,494,627
19799,1299,1082,1200
19800,482,1222,1336
19801,3030,1274,1407
19802,254,423,487
19803,3250,180,297
19804,2650,711,803
19805,818,643,740
19806,3308,393,517
19807,2088,392,429
19808,1340,190,226
19809,1042,406,465
19810,1943,154,279
19811,623,807,868
19812,577,1285,1399
19813,1257,152,269
19814,542,459,503
19815,3177,236,287
19816,3076,35,147
19817,609,629,725
19818,3837,1083,1147
19819,346,515,616
19820,1655,1,90
19821,706,1263,1301
19822,2975,863,901
19823,1672,714,755
19824,3033,829,914
19825,3254,1249,1326
19826,48,615,656
19827,1850,458,525
19828,412,240,367
19829,3462,358,490
19830,580,722,765
19831,868,619,743
19832,3118,926,1048
19833,3642,895,999
19834,169,866,900
19835,2844,140,233
19836,2301,506,583
19837,2896,32,67
19838,1452,655,766
19839,2874,552,611
19840,3503,830,933
19841,1344,1119,1249
19842,2325,556,672
19843,2886,1034,1107
19844,3020,144,179
19845,2944,122,211
19846,1328,97,174
19847,2233,1193,1260
19848,409,225,314
19849,488,344,480
19850,2563,184,269
19851,3402,1192,1245
19852,2505,1284,1332
19853,1456,1284,1385
19854,488,1214,1312
19855,2763,1282,1319
19856,3336,1250,1300
19857,3648,1280,1382
19858,2217,249,300
19859,2638,426,518
19860,3622,320,424
19861,106,679,776
19862,2333,948,1040
19863,144,629,752
19864,740,321,378
19865,1981,727,824
19866,2061,84,154
19867,2398,190,233
19868,1821,787,905
19869,2302,1289,1362
19870,1842,957,1031
19871,1076,760,850
19872,2621,95,161
19873,1307,766,802
19874,1951,729,759
19875,3588,216,326
19876,1927,22,77
19877,669,1116,1153
19878,1983,899,948
19879,2927,325,367
19880,1278,449,507
19881,1768,431,515
19882,2836,81,186
19883,3023,812,881
19884,2390,51,136
19885,3541,1213,1310
19886,1478,1280,1319
19887,811,334,470
19888,472,813,950
19889,2802,1267,1312
19890,3821,789,904
19891,3256,623,715
19892,2472,1029,1128
19893,3222,594,732
19894,1910,1096,1224
19895,1756,1153,1281
19896,2414,232,327
19897,2722,1134,1201
19898,1013,710,770
19899,3612,179,223
19900,379,582,625
19901,2367,851,902
19902,2577,1001,1124
19903,4008,921,977
19904,3139,1154,1242
19905,1244,653,684
19906,642,186,291
19907,265,1096,1140
19908,75,118,240
19909,1753,559,630
19910,2473,849,952
19911,1440,957,1052
19912,3121,1058,1190
19913,962,508,604
19914,3976,151,232
19915,1755,638,741
19916,1071,1110,1183
19917,3588,473,505
19918,176,819,950
19919,270,1255,1383
19920,2663,326,382
19921,3207,197,298
19922,4027,953,1034
19923,2223,934,1044
19924,2857,1218,1281
19925,1790,1102,1200
19926,966,682,821
19927,739,955,1047
19928,2766,635,709
19929,1078,925,976
19930,1603,761,830
19931,2728,688,721
19932,3246,34,159
19933,3287,1270,1377
19934,781,23,85
19935,3093,1284,1391
19936,403,297,433
19937,2345,199,332
19938,1965,564,627
19939,2998,222,361
19940,1023,993,1076
19941,417,1013,1152
19942,1053,1228,1328
19943,1029,971,1037
19944,996,1240,1290
19945,2063,967,1056
19946,2470,736,861
19947,1335,1034,1103
19948,2357,332,466
19949,1701,468,509
19950,1543,560,643
19951,753,1123,1253
19952,1241,388,432
19953,3699,152,260
19954,1020,1006,1127
19955,1035,513,617
19956,2607,1264,1373
19957,1793,63,202
19958,2524,1293,1351
19959,3328,897,948
19960,1966,880,942
19961,1857,388,471
19962,1943,1152,1226
19963,3479,648,754
19964,1342,1294,1381
19965,3193,664,792
19966,1602,461,572
19967,3845,1242,1283
19968,2803,36,78
19969,428,29,114
19970,1757,445,583
19971,3422,1120,1194
19972,1855,311,356
19973,891,506,547
19974,3552,105,228
19975,3701,1135,1263
19976,2940,45,96
19977,1201,895,1015
19978,3396,183,240
19979,2872,925,963
19980,2167,1105,1151
19981,979,637,755
19982,3535,656,734
19983,1921,459,526
19984,582,1202,1276
19985,3410,939,1017
19986,222,859,992
19987,2356,547,590
19988,1009,1189,1300
19989,1782,1082,1116
19990,1803,596,659
19991,2280,62,201
19992,877,526,659
19993,845,1271,1347
19994,1966,645,721
19995,3369,1185,1278
19996,727,833,963
19997,792,1139,1215
19998,1102,857,974
19999,117,101,153
20000,1505,294,357
20001,3149,948,1021
20002,772,1163,1195
20003,1852,128,249
20004,3888,1240,1366
20005,3184,845,928
20006,1174,129,219
20007,519,1089,1119
20008,340,936,975
20009,3577,980,1016
20010,878,173,293
20011,431,866,995
20012,219,1203,1302
20013,2765,1203,1267
20014,830,927,1023
20015,3505,1183,1285
20016,335,1016,1052
20017,414,605,693
20018,3760,1264,1390
20019,3417,908,1012
20020,3088,189,265
20021,358,1105,1174
20022,3323,751,809
20023,1140,1064,1193
20024,1434,195,308
20025,3348,188,230
20026,2730,877,1009
20027,1604,984,1071
20028,3716,235,363
20029,1631,102,153
20030,3412,1147,1273
20031,2108,24,123
20032,3360,339,469
20033,3037,156,238
20034,2889,369,472
20035,1466,222,344
20036,3469,635,667
20037,1330,175,269
20038,3909,527,587
20039,2206,747,868
20040,2528,496,618
20041,2879,101,178
20042,2365,1145,1223
20043,1221,542,584
20044,1408,665,789
20045,1663,1260,1389
20046,3400,960,1017
20047,103,1272,1409
20048,303,464,521
20049,2401,192,301
20050,1489,29,158
20051,675,660,691
20052,3716,726,777
20053,2480,995,1054
20054,1909,634,748
20055,2161,150,229
20056,1230,1195,1262
20057,3388,641,715
20058,592,219,265
20059,853,433,547
20060,1129,366,435
20061,3648,354,396
20062,1928,690,823
20063,1344,832,877
20064,1888,462,578
20065,1426,551,677
20066,3812,530,606
20067,1766,356,401
20068,1486,474,597
20069,1909,112,232
20070,1090,558,682
20071,680,1146,1279
20072,3268,369,403
20073,3370,774,832
20074,3772,582,651
20075,3135,946,1016
20076,1365,640,765
20077,599,1278,1369
20078,2593,847,911
20079,14,915,1018
20080,2827,854,968
20081,842,364,503
20082,1865,928,1027
20083,1137,942,975
20084,3866,218,300
20085,1400,28,164
20086,159,1182,1319
20087,1613,1269,1335
20088,2196,1042,1139
20089,3641,728,771
20090,141,639,778
20091,1200,475,587
20092,2159,118,194
20093,1697,22,85
20094,1765,1006,1108
20095,2507,1232,1304
20096,1384,45,176
20097,3157,568,643
20098,2092,697,824
20099,870,527,576
20100,2399,282,387
20101,465,1257,1293
20102,2152,1112,1196
20103,935,290,336
20104,2320,335,382
20105,3877,81,139
20106,3444,1275,1331
20107,2157,1258,1288
20108,3115,1121,1190
20109,840,418,536
20110,1428,1033,1119
20111,1625,187,270
20112,2687,229,342
20113,3051,279,330
20114,1430,1041,1155
20115,3229,1296,1346
20116,450,955,1082
20117,2980,300,432
20118,3742,56,142
20119,3925,712,750
20120,1283,654,785
20121,2446,425,476
20122,205,968,1003
20123,3374,920,1008
20124,565,1086,1140
20125,1183,516,555
20126,1762,1097,1193
20127,1535,1185,1222
20128,808,224,255
20129,1781,272,403
20130,607,911,1014
20131,3075,252,333
20132,292,234,297
20133,86,747,826
20134,1572,210,279
20135,2426,677,804
20136,2607,769,893
20137,815,534,650
20138,1796,114,217
20139,1952,14,119
20140,599,669,808
20141,1669,944,1018
20142,2401,239,312
20143,1671,1254,1384
20144,1349,1134,1178
20145,3926,472,596
20146,3341,167,302
20147,1944,1093,1133
20148,1124,965,1000
20149,3278,438,533
20150,1438,531,563
20151,1105,632,670
20152,2630,259,351
20153,2309,72,140
20154,1183,180,261
20155,3513,1101,1190
20156,1639,965,1072
20157,3689,860,971
20158,1114,1280,1370
20159,1708,973,1068
20160,1037,870,934
20161,2355,647,730
20162,2069,1299,1362
20163,3173,992,1096
20164,1053,489,550
20165,1603,707,808
20166,1158,604,706
20167,1996,847,940
20168,1424,855,917
20169,3441,619,711
20170,619,985,1115
20171,3507,345,447
20172,1935,1048,1100
20173,1897,1071,1173
20174,2198,706,818
20175,1305,839,961
20176,879,952,1011
20177,37,561,665
20178,741,126,220
20179,397,794,831
20180,665,1210,1325
20181,589,1292,1347
20182,3610,780,852
20183,1609,1115,1221
20184,1888,306,353
20185,3363,1283,1331
20186,957,1107,1194
20187,988,1115,1145
20188,1874,635,732
20189,3155,718,784
20190,994,188,219
20191,3238,520,553
20192,201,131,166
20193,2649,95,198
20194,3378,672,763
20195,1142,1080,1145
20196,2511,609,650
20197,2489,345,458
20198,2442,205,308
20199,1274,548,648
20200,530,176,301
20201,610,689,744
20202,3268,1245,1290
20203,3924,321,428
20204,3376,244,360
20205,3294,657,776
20206,3818,671,725
20207,1916,1141,1271
20208,584,323,442
20209,646,937,993
20210,3622,435,495
20211,994,1045,1080
20212,1454,600,685
20213,21,69,149
20214,865,1087,1196
20215,661,1079,1128
20216,1236,133,188
20217,2780,1008,1076
20218,1651,453,584
20219,1361,208,241
20220,803,834,958
20221,252,597,640
20222,1037,671,740
20223,1153,820,856
20224,2835,625,695
20225,931,964,1006
20226,620,1235,1368
20227,3580,1270,1383
20228,1074,427,490
20229,1852,987,1025
20230,3180,1152,1191
20231,2076,522,558
20232,2677,564,692
20233,194,1059,1153
20234,1261,102,181
20235,1618,536,659
20236,1207,907,1040
20237,874,484,567
20238,127,871,981
20239,2854,1216,1247
20240,1898,328,389
20241,3106,689,742
20242,1527,796,852
20243,2551,38,150
20244,1263,275,411
20245,3404,138,212
20246,486,196,324
20247,509,802,881
20248,1125,292,378
20249,2405,1071,1195
20250,2990,1026,1085
20251,2715,718,812
20252,3638,201,236
20253,716,582,626
20254,2597,845,975
20255,1423,1260,1295
20256,698,1114,1153
20257,2670,313,443
20258,2854,114,236
20259,1813,379,457
20260,872,389,440
20261,1489,62,122
20262,3840,1249,1323
20263,3590,357,489
20264,79,831,941
20265,1811,466,513
20266,1927,29,112
20267,870,105,214
20268,1399,1069,1170
20269,3095,578,704
20270,3496,318,354
20271,2949,1213,1304
20272,3876,1064,1160
20273,3150,762,878
20274,2739,247,349
20275,1818,274,405
20276,496,158,265
20277,1440,712,825
20278,324,1220,1257
20279,2908,583,703
20280,777,895,983
20281,2083,345,440
20282,3978,1024,1086
20283,3783,1097,1138
20284,585,623,711
20285,2285,508,634
20286,2304,890,1016
20287,3697,577,621
20288,595,1116,1210
20289,3110,37,148
20290,2523,26,58
20291,1942,1196,1285
20292,369,359,475
20293,2482,928,1052
20294,3041,425,550
20295,1680,1123,1181
20296,805,1265,1319
20297,3178,1017,1053
20298,3399,66,183
20299,1788,1253,1317
20300,1231,1240,1356
20301,2049,523,582
20302,2580,1123,1256
20303,1216,403,526
20304,1959,339,374
20305,3956,313,350
20306,3875,8,114
20307,2835,359,421
20308,431,1213,1320
20309,135,498,568
20310,2911,1243,1296
20311,1726,425,562
20312,1549,173,235
20313,815,752,783
20314,2963,1037,1113
20315,2958,519,642
20316,1984,704,748
20317,1020,157,227
20318,1869,651,790
20319,2885,1238,1334
20320,2078,113,172
20321,1657,722,769
20322,2353,796,835
20323,3400,1168,1269
20324,3628,813,950
20325,1493,662,745
20326,1642,1038,1127
20327,3981,869,988
20328,1117,320,384
20329,2376,1103,1167
20330,2308,911,971
20331,235,1122,1224
20332,1182,792,876
20333,3764,756,866
20334,160,1049,1159
20335,1296,875,967
20336,2716,4,131
20337,3822,133,201
20338,611,687,718
20339,443,919,1036
20340,1289,1009,1094
20341,2127,1092,1136
20342,2411,1170,1216
20343,2557,826,887
20344,1553,1164,1204
20345,2795,592,683
20346,1438,1240,1270
20347,3591,1299,1416
20348,90,601,707
20349,1613,1046,1149
20350,2067,666,775
20351,1765,446,517
20352,612,482,599
20353,2016,778,878
20354,2103,34,145
20355,3598,1065,1183
20356,1818,22,70
20357,3534,850,987
20358,524,661,778
20359,1944,615,747
20360,2103,352,489
20361,1248,687,735
20362,306,145,257
20363,3046,1052,1150
20364,3068,434,558
20365,530,854,945
20366,4002,771,895
20367,29,1234,1328
20368,2835,477,523
20369,801,104,178
20370,3409,412,498
20371,342,1255,1321
20372,728,302,407
20373,3141,195,258
20374,1427,479,551
20375,2384,595,731
20376,3868,660,768
20377,3728,382,477
20378,752,524,642
20379,4018,677,740
20380,847,742,875
20381,610,1007,1094
20382,3375,1075,1158
20383,101,296,381
20384,423,601,730
20385,3189,941,977
20386,496,701,837
20387,552,1042,1143
20388,575,1129,1228
20389,1700,1076,1145
20390,4007,252,387
20391,2598,1203,1252
20392,892,57,91
20393,2018,742,879
20394,3617,1215,1307
20395,1677,397,443
20396,274,774,830
20397,3375,1059,1149
20398,1474,43,115
20399,744,516,570
20400,3080,465,540
20401,2569,201,288
20402,2234,1003,1092
20403,2167,658,732
20404,1594,28,136
20405,2638,818,889
20406,1892,809,930
20407,3450,323,419
20408,2122,568,610
20409,495,757,806
20410,663,1188,1293
20411,443,1245,1281
20412,3441,507,596
20413,2362,1023,1061
20414,605,1233,1317
20415,1140,404,507
20416,2786,915,969
20417,2389,590,690
20418,2208,241,324
20419,3324,621,654
20420,982,1150,1229
20421,1025,494,615
20422,970,1088,1134
20423,3251,14,90
20424,2064,872,902
20425,2510,237,345
20426,2576,292,326
20427,191,437,467
20428,2633,574,649
20429,2663,191,304
20430,524,413,481
20431,3114,530,582
20432,2546,1028,1098
20433,1103,351,386
20434,3364,1266,1321
20435,1033,667,729
20436,204,999,1059
20437,5,1285,1338
20438,3197,1134,1238
20439,2137,882,1002
20440,923,187,244
20441,2813,94,142
20442,3417,1137,1272
20443,956,445,497
20444,1066,497,558
20445,3213,814,903
20446,2126,610,742
20447,3721,1041,1152
20448,804,727,827
20449,2516,1056,1169
20450,1320,749,857
20451,1456,1031,1090
20452,2034,20,152
20453,2449,941,1003
20454,1666,989,1091
20455,1070,660,729
20456,2594,505,603
20457,527,689,761
20458,3550,905,1032
20459,2158,212,249
20460,3500,387,523
20461,3280,333,431
20462,1022,121,153
20463,3437,1265,1353
20464,719,1079,1145
20465,3382,1054,1145
20466,1773,1068,1100
20467,1498,845,907
20468,2552,442,504
20469,1030,10,73
20470,1304,1037,1153
20471,1697,957,1033
20472,3627,545,615
20473,1937,181,245
20474,1254,1057,1184
20475,1624,1234,1288
20476,975,852,882
20477,2117,357,402
20478,1160,514,581
20479,2702,1267,1393
20480,3656,411,469
20481,234,1184,1258
20482,1936,402,435
20483,771,448,559
20484,1197,876,928
20485,2423,277,314
20486,1600,1252,1348
20487,3678,512,645
20488,3836,126,181
20489,3288,315,425
20490,2010,349,452
20491,2851,1284,1333
20492,157,824,934
20493,3506,258,340
20494,3678,835,957
20495,1699,722,773
20496,2156,959,1033
20497,1041,794,839
20498,604,89,224
20499,316,155,221
20500,3337,53,130
20501,2443,164,241
20502,2343,310,390
20503,1811,1012,1123
20504,3668,713,758
20505,2376,151,209
20506,1964,9,73
20507,1144,211,325
20508,782,387,451
20509,1233,266,365
20510,1075,1162,1298
20511,3591,724,839
20512,3453,268,371
20513,398,449,536
20514,1910,468,524
20515,3420,276,408
20516,928,1005,1056
20517,2295,1133,1236
20518,2390,532,575
20519,1319,1179,1290
20520,3536,1292,1371
20521,829,928,968
20522,3102,877,935
20523,756,664,745
20524,679,977,1036
20525,1072,1191,1275
20526,84,187,261
20527,2203,467,511
20528,135,993,1105
20529,3076,1192,1229
20530,2056,535,649
20531,3533,918,959
20532,3979,1215,1285
20533,1127,183,315
20534,2079,486,545
20535,119,349,426
20536,3673,151,245
20537,3626,754,817
20538,1312,1094,1183
20539,362,649,743
20540,3619,374,408
20541,308,376,451
20542,3145,469,555
20543,422,691,774
20544,841,973,1108
20545,1378,88,152
20546,490,402,449
20547,2433,383,470
20548,3405,1025,1128
20549,1205,628,696
20550,2801,114,215
20551,60,326,448
20552,971,936,974
20553,3198,933,1050
20554,2225,73,177
20555,3875,677,794
20556,312,565,597
20557,1003,970,1106
20558,3660,552,645
20559,3834,1233,1278
20560,1361,1014,1072
20561,378,870,900
20562,2869,322,365
20563,3914,98,198
20564,928,973,1026
20565,725,1162,1251
20566,3140,1027,1161
20567,2742,1006,1113
20568,2679,61,116
20569,2073,1167,1254
20570,442,835,904
20571,1182,1027,1105
20572,1091,425,545
20573,1116,1138,1224
20574,2762,355,450
20575,2041,121,194
20576,1330,788,917
20577,601,773,833
20578,266,1263,1324
20579,3732,250,355
20580,617,473,589
20581,2643,300,396
20582,2868,521,635
20583,707,732,866
20584,979,290,343
20585,3255,192,272
20586,948,972,1053
20587,3979,1271,1316
20588,1476,374,441
20589,3029,1103,1195
20590,2195,1130,1256
20591,3548,601,705
20592,2279,691,797
20593,3715,357,403
20594,3255,1072,1144
20595,1365,1085,1134
20596,1790,1197,1275
20597,1982,227,334
20598,3895,1113,1208
20599,1868,277,308
20600,2144,959,1097
20601,1630,1182,1225
20602,3512,1262,1371
20603,57,1192,1314
20604,374,39,78
20605,2668,2,56
20606,2913,897,981
20607,2747,985,1108
20608,3599,29,97
20609,2361,460,543
20610,1301,826,942
20611,882,329,359
20612,3613,658,725
20613,1312,355,489
20614,325,1133,1260
20615,3978,204,246
20616,1264,206,270
20617,411,616,707
20618,227,1233,1324
20619,3908,660,739
20620,623,290,323
20621,1722,1017,1067
20622,1006,1167,1298
20623,2545,268,398
20624,1758,30,133
20625,3269,1267,1394
20626,1056,1292,1347
20627,1834,469,524
20628,39,101,163
20629,3935,94,158
20630,972,966,1069
20631,892,555,669
20632,3603,971,1080
20633,1874,531,595
20634,67,1204,1245
20635,2357,862,902
20636,2639,861,969
20637,1943,93,207
20638,3463,1144,1238
20639,3959,382,439
20640,3496,45,169
20641,3138,202,286
20642,1882,449,512
20643,2424,534,572
20644,2248,243,320
20645,2159,1229,1278
20646,3282,322,430
20647,2054,400,533
20648,801,678,814
20649,2788,267,335
20650,561,77,183
20651,249,1197,1325
20652,2869,24,90
20653,2494,1099,1183
20654,3778,914,1031
20655,771,934,1029
20656,2986,143,177
20657,2751,422,455
20658,108,226,262
20659,1471,857,980
20660,1970,863,979
20661,729,1078,1165
20662,1304,1175,1308
20663,371,653,741
20664,1933,1051,1091
20665,3236,355,432
20666,1532,203,334
20667,860,1282,1395
20668,346,227,362
20669,24,739,797
20670,3692,1079,1172
20671,3722,355,424
20672,600,1122,1246
20673,500,1294,1394
20674,3650,451,505
20675,1431,613,672
20676,1226,1254,1316
20677,2009,1021,1110
20678,183,1032,1138
20679,54,832,897
20680,1012,1287,1336
20681,2717,413,551
20682,381,506,545
20683,2989,373,415
20684,178,229,326
20685,3646,186,241
20686,1382,479,530
20687,1461,174,305
20688,1982,982,1061
20689,3985,859,967
20690,2535,1058,1099
20691,1685,417,537
20692,3143,569,663
20693,331,1105,1235
20694,1435,308,370
20695,1244,1232,1286
20696,2965,145,199
20697,2085,58,146
20698,381,237,359
20699,3538,650,707
20700,933,727,855
20701,285,115,164
20702,3613,476,536
20703,2249,1241,1292
20704,3542,616,707
20705,36,927,1024
20706,3174,1152,1258
20707,4007,339,371
20708,2572,904,1004
20709,3356,857,961
20710,208,363,502
20711,1788,340,474
20712,1497,274,360
20713,1012,349,458
20714,1084,978,1074
20715,3609,19,116
20716,3524,756,822
20717,3429,90,173
20718,3519,882,1004
20719,69,37,108
20720,939,639,712
20721,1350,910,956
20722,4024,1059,1129
20723,1360,957,988
20724,1385,745,858
20725,97,1159,1265
20726,2499,789,843
20727,3694,1200,1288
20728,3570,412,499
20729,3949,1,71
20730,911,3,40
20731,1238,927,1000
20732,948,739,830
20733,593,1182,1314
20734,1858,1094,1144
20735,123,441,532
20736,2120,423,473
20737,3681,828,882
20738,708,550,603
20739,704,112,167
20740,1299,1196,1255
20741,1955,1152,1239
20742,3304,733,813
20743,3692,1001,1041
20744,1289,592,662
20745,89,244,320
20746,1613,837,916
20747,1522,866,900
20748,2135,412,462
20749,3183,440,486
20750,2196,647,733
20751,1239,397,536
20752,1533,1051,1149
20753,1112,844,975
20754,3096,312,366
20755,1792,435,517
20756,2638,187,294
20757,562,600,681
20758,2676,284,411
20759,3784,234,300
20760,1797,165,202
20761,1017,21,126
20762,3266,1221,1282
20763,2017,1289,1419
20764,1419,919,1037
20765,383,396,430
20766,409,1114,1243
20767,1543,335,403
20768,2601,67,124
20769,652,919,978
20770,3301,789,857
20771,143,534,577
20772,1971,441,553
20773,777,1199,1302
20774,2789,1087,1176
20775,1498,77,145
20776,822,880,965
20777,2113,843,943
20778,1628,1004,1034
20779,480,488,601
20780,1029,176,312
20781,3064,1247,1315
20782,1193,509,645
20783,2635,448,549
20784,2187,1116,1156
20785,1638,1057,1172
20786,1323,258,392
20787,1317,318,440
20788,1540,388,431
20789,164,200,256
20790,235,137,260
20791,1485,453,586
20792,1149,643,767
20793,908,1286,1337
20794,1729,386,476
20795,3073,408,509
20796,1570,1113,1205
20797,2997,579,702
20798,348,1214,1245
20799,405,187,273
20800,2473,1000,1121
20801,1940,871,979
20802,3229,388,464
20803,3382,351,447
20804,2533,832,918
20805,98,535,645
20806,3094,704,768
20807,1227,526,634
20808,3856,169,239
20809,3799,192,295
20810,743,709,808
